date,entity_id,entity_name,value
1836,bornu-empire,Bornu Empire,115584
1836,british-empire,British Empire,26651335
1836,danish-empire,Danish Empire,1387352
1836,dutch-empire,Dutch Empire,1417834
1836,empire-of-brazil,Empire of Brazil,1742060
1836,mughal-empire,Mughal Empire,502994
1836,ottoman-empire,Ottoman Empire,1871130
1836,oyo-empire,Oyo Empire,46000
1836,qajar-empire,Qajar Empire,721786
1836,qing-dynasty,Qing dynasty,9157377
1836,rozvi-empire,Rozvi Empire,112771
1836,russian-empire,Russian Empire,15068966
1836,sikh-empire,Sikh Empire,505283
1836,sokoto-caliphate,Sokoto Caliphate,270707
1836,spanish-empire,Spanish Empire,9697753
1836,zulu-empire,Zulu Empire,170800
1839,ashanti-empire,Ashanti Empire,192073
1839,bornu-empire,Bornu Empire,116356
1839,british-empire,British Empire,26967359
1839,danish-empire,Danish Empire,1351779
1839,dutch-empire,Dutch Empire,1437898
1839,empire-of-brazil,Empire of Brazil,2115358
1839,mughal-empire,Mughal Empire,431138
1839,ottoman-empire,Ottoman Empire,1805858
1839,oyo-empire,Oyo Empire,44000
1839,qajar-empire,Qajar Empire,767857
1839,qing-dynasty,Qing dynasty,8795902
1839,rozvi-empire,Rozvi Empire,101494
1839,russian-empire,Russian Empire,15462069
1839,sikh-empire,Sikh Empire,520000
1839,sokoto-caliphate,Sokoto Caliphate,258586
1839,spanish-empire,Spanish Empire,9235955
1839,zulu-empire,Zulu Empire,162400
1840,second-french-colonial-empire,Second French colonial empire,1500000
1841,ashanti-empire,Ashanti Empire,185976
1841,bornu-empire,Bornu Empire,116871
1841,british-empire,British Empire,27178042
1841,danish-empire,Danish Empire,1328063
1841,dutch-empire,Dutch Empire,1451274
1841,empire-of-brazil,Empire of Brazil,2364224
1841,mughal-empire,Mughal Empire,383234
1841,ottoman-empire,Ottoman Empire,1762343
1841,oyo-empire,Oyo Empire,42667
1841,qajar-empire,Qajar Empire,798571
1841,qing-dynasty,Qing dynasty,8554918
1841,rozvi-empire,Rozvi Empire,93976
1841,russian-empire,Russian Empire,15724138
1841,sikh-empire,Sikh Empire,416000
1841,sokoto-caliphate,Sokoto Caliphate,250505
1841,spanish-empire,Spanish Empire,8928090
1841,zulu-empire,Zulu Empire,156800
1846,ashanti-empire,Ashanti Empire,170732
1846,bornu-empire,Bornu Empire,118158
1846,british-empire,British Empire,27704748
1846,danish-empire,Danish Empire,1268775
1846,dutch-empire,Dutch Empire,1484713
1846,empire-of-brazil,Empire of Brazil,2986388
1846,mughal-empire,Mughal Empire,263473
1846,ottoman-empire,Ottoman Empire,1653556
1846,oyo-empire,Oyo Empire,39333
1846,qajar-empire,Qajar Empire,875357
1846,qing-dynasty,Qing dynasty,7952459
1846,rozvi-empire,Rozvi Empire,75181
1846,russian-empire,Russian Empire,16379310
1846,sikh-empire,Sikh Empire,156000
1846,sokoto-caliphate,Sokoto Caliphate,230303
1846,spanish-empire,Spanish Empire,8158427
1846,zulu-empire,Zulu Empire,142800
1848,second-french-colonial-empire,Second French colonial empire,2500000
1849,sikh-empire,Sikh Empire,0
1850,third-portuguese-empire,Third Portuguese Empire,1600000
1851,ashanti-empire,Ashanti Empire,155488
1851,bornu-empire,Bornu Empire,119446
1851,british-empire,British Empire,28231454
1851,danish-empire,Danish Empire,1209486
1851,dutch-empire,Dutch Empire,1518153
1851,empire-of-brazil,Empire of Brazil,3608552
1851,mughal-empire,Mughal Empire,143713
1851,ottoman-empire,Ottoman Empire,1544770
1851,oyo-empire,Oyo Empire,36000
1851,qajar-empire,Qajar Empire,952143
1851,qing-dynasty,Qing dynasty,7350000
1851,rozvi-empire,Rozvi Empire,56386
1851,russian-empire,Russian Empire,17034483
1851,sokoto-caliphate,Sokoto Caliphate,210101
1851,spanish-empire,Spanish Empire,7388764
1851,zulu-empire,Zulu Empire,128800
1856,ashanti-empire,Ashanti Empire,140244
1856,bornu-empire,Bornu Empire,120733
1856,british-empire,British Empire,28758160
1856,danish-empire,Danish Empire,1150198
1856,dutch-empire,Dutch Empire,1551592
1856,empire-of-brazil,Empire of Brazil,4230716
1856,mughal-empire,Mughal Empire,23952
1856,ottoman-empire,Ottoman Empire,1435983
1856,oyo-empire,Oyo Empire,32667
1856,qajar-empire,Qajar Empire,1028929
1856,qing-dynasty,Qing dynasty,6747541
1856,rozvi-empire,Rozvi Empire,37590
1856,russian-empire,Russian Empire,17689655
1856,sokoto-caliphate,Sokoto Caliphate,189899
1856,spanish-empire,Spanish Empire,6619101
1856,zulu-empire,Zulu Empire,114800
1857,mughal-empire,Mughal Empire,0
186,eastern-han-dynasty,Eastern Han dynasty,1841667
186,indo-scythian-kingdom,Indo-Scythian Kingdom,1464211
186,kingdom-of-aksum,Kingdom of Aksum,976667
186,kingdom-of-armenia,Kingdom of Armenia,437349
186,northern-xiongnu,Northern Xiongnu,1070455
186,parthian-empire,Parthian Empire,477130
186,roman-empire,Roman Empire,4038997
186,satavahana-dynasty,Satavahana dynasty,242857
186,western-satraps,Western Satraps,359016
186,western-xiongnu,Western Xiongnu,2289583
186,xianbei-state,Xianbei state,3911215
186,xiongnu-empire,Xiongnu Empire,4180473
1860,second-french-colonial-empire,Second French colonial empire,3000000
1861,ashanti-empire,Ashanti Empire,125000
1861,bornu-empire,Bornu Empire,122020
1861,british-empire,British Empire,29284866
1861,danish-empire,Danish Empire,1090909
1861,dutch-empire,Dutch Empire,1585032
1861,empire-of-brazil,Empire of Brazil,4852881
1861,ottoman-empire,Ottoman Empire,1327197
1861,oyo-empire,Oyo Empire,29333
1861,qajar-empire,Qajar Empire,1105714
1861,qing-dynasty,Qing dynasty,6145082
1861,rozvi-empire,Rozvi Empire,18795
1861,russian-empire,Russian Empire,18344828
1861,sokoto-caliphate,Sokoto Caliphate,169697
1861,spanish-empire,Spanish Empire,5849438
1861,zulu-empire,Zulu Empire,100800
1866,ashanti-empire,Ashanti Empire,109756
1866,bornu-empire,Bornu Empire,123307
1866,british-empire,British Empire,29811573
1866,danish-empire,Danish Empire,1031621
1866,dutch-empire,Dutch Empire,1618471
1866,empire-of-brazil,Empire of Brazil,5475045
1866,ottoman-empire,Ottoman Empire,1218410
1866,oyo-empire,Oyo Empire,26000
1866,qajar-empire,Qajar Empire,1182500
1866,qing-dynasty,Qing dynasty,5542623
1866,rozvi-empire,Rozvi Empire,0
1866,russian-empire,Russian Empire,19000000
1866,sokoto-caliphate,Sokoto Caliphate,149495
1866,spanish-empire,Spanish Empire,5079775
1866,zulu-empire,Zulu Empire,86800
1870,second-french-colonial-empire,Second French colonial empire,1000000
1871,ashanti-empire,Ashanti Empire,94512
1871,austro-hungarian-empire,Austro-Hungarian Empire,65263
1871,bornu-empire,Bornu Empire,124594
1871,british-empire,British Empire,30338279
1871,danish-empire,Danish Empire,972332
1871,dutch-empire,Dutch Empire,1651911
1871,empire-of-brazil,Empire of Brazil,6097209
1871,ottoman-empire,Ottoman Empire,1109623
1871,oyo-empire,Oyo Empire,22667
1871,qajar-empire,Qajar Empire,1259286
1871,qing-dynasty,Qing dynasty,4940164
1871,russian-empire,Russian Empire,19655172
1871,sokoto-caliphate,Sokoto Caliphate,129293
1871,spanish-empire,Spanish Empire,4310112
1871,zulu-empire,Zulu Empire,72800
1873,ashanti-empire,Ashanti Empire,88415
1873,austro-hungarian-empire,Austro-Hungarian Empire,97895
1873,bornu-empire,Bornu Empire,125109
1873,british-empire,British Empire,30548961
1873,danish-empire,Danish Empire,948617
1873,dutch-empire,Dutch Empire,1665287
1873,empire-of-brazil,Empire of Brazil,6346075
1873,ottoman-empire,Ottoman Empire,1066109
1873,oyo-empire,Oyo Empire,21333
1873,qajar-empire,Qajar Empire,1290000
1873,qing-dynasty,Qing dynasty,4699180
1873,russian-empire,Russian Empire,19917241
1873,sokoto-caliphate,Sokoto Caliphate,121212
1873,spanish-empire,Spanish Empire,4002247
1873,zulu-empire,Zulu Empire,67200
1876,ashanti-empire,Ashanti Empire,79268
1876,austro-hungarian-empire,Austro-Hungarian Empire,146842
1876,bornu-empire,Bornu Empire,125881
1876,british-empire,British Empire,30864985
1876,danish-empire,Danish Empire,913043
1876,dutch-empire,Dutch Empire,1685350
1876,empire-of-brazil,Empire of Brazil,6719373
1876,ottoman-empire,Ottoman Empire,1000837
1876,oyo-empire,Oyo Empire,19333
1876,qajar-empire,Qajar Empire,1215577
1876,qing-dynasty,Qing dynasty,4337705
1876,russian-empire,Russian Empire,20310345
1876,sokoto-caliphate,Sokoto Caliphate,109091
1876,spanish-empire,Spanish Empire,3540449
1876,zulu-empire,Zulu Empire,58800
1880,second-french-colonial-empire,Second French colonial empire,2500000
1881,ashanti-empire,Ashanti Empire,64024
1881,austro-hungarian-empire,Austro-Hungarian Empire,228421
1881,bornu-empire,Bornu Empire,127168
1881,british-empire,British Empire,31391691
1881,danish-empire,Danish Empire,853755
1881,dutch-empire,Dutch Empire,1718790
1881,empire-of-brazil,Empire of Brazil,7341537
1881,ottoman-empire,Ottoman Empire,892050
1881,oyo-empire,Oyo Empire,16000
1881,qajar-empire,Qajar Empire,1091538
1881,qing-dynasty,Qing dynasty,3735246
1881,russian-empire,Russian Empire,20965517
1881,sokoto-caliphate,Sokoto Caliphate,88889
1881,spanish-empire,Spanish Empire,2770787
1881,zulu-empire,Zulu Empire,44800
1885,second-french-colonial-empire,Second French colonial empire,4500000
1885,third-portuguese-empire,Third Portuguese Empire,2000000
1886,ashanti-empire,Ashanti Empire,48780
1886,austro-hungarian-empire,Austro-Hungarian Empire,310000
1886,belgian-colonial-empire,Belgian colonial empire,45741
1886,bornu-empire,Bornu Empire,128455
1886,british-empire,British Empire,31918398
1886,danish-empire,Danish Empire,794466
1886,dutch-empire,Dutch Empire,1752229
1886,empire-of-brazil,Empire of Brazil,7963701
1886,german-colonial-empire,German colonial empire,233111
1886,italian-empire,Italian Empire,271286
1886,ottoman-empire,Ottoman Empire,783264
1886,oyo-empire,Oyo Empire,12667
1886,qajar-empire,Qajar Empire,967500
1886,qing-dynasty,Qing dynasty,3132787
1886,russian-empire,Russian Empire,21620690
1886,sokoto-caliphate,Sokoto Caliphate,68687
1886,spanish-empire,Spanish Empire,2001124
1886,zulu-empire,Zulu Empire,30800
1889,ashanti-empire,Ashanti Empire,39634
1889,austro-hungarian-empire,Austro-Hungarian Empire,358947
1889,belgian-colonial-empire,Belgian colonial empire,182963
1889,bornu-empire,Bornu Empire,129228
1889,british-empire,British Empire,32234421
1889,danish-empire,Danish Empire,758893
1889,dutch-empire,Dutch Empire,1772293
1889,empire-of-brazil,Empire of Brazil,8337000
1889,german-colonial-empire,German colonial empire,582778
1889,italian-empire,Italian Empire,474750
1889,ottoman-empire,Ottoman Empire,717992
1889,oyo-empire,Oyo Empire,10667
1889,qajar-empire,Qajar Empire,893077
1889,qing-dynasty,Qing dynasty,2771311
1889,russian-empire,Russian Empire,22013793
1889,sokoto-caliphate,Sokoto Caliphate,56566
1889,spanish-empire,Spanish Empire,1539326
1889,zulu-empire,Zulu Empire,22400
1890,empire-of-brazil,Empire of Brazil,0
1890,second-french-colonial-empire,Second French colonial empire,6500000
1891,ashanti-empire,Ashanti Empire,33537
1891,austro-hungarian-empire,Austro-Hungarian Empire,391579
1891,belgian-colonial-empire,Belgian colonial empire,274444
1891,bornu-empire,Bornu Empire,129743
1891,british-empire,British Empire,32445104
1891,danish-empire,Danish Empire,735178
1891,dutch-empire,Dutch Empire,1785669
1891,german-colonial-empire,German colonial empire,815889
1891,italian-empire,Italian Empire,610393
1891,ottoman-empire,Ottoman Empire,674477
1891,oyo-empire,Oyo Empire,9333
1891,qajar-empire,Qajar Empire,843462
1891,qing-dynasty,Qing dynasty,2530328
1891,russian-empire,Russian Empire,22275862
1891,sokoto-caliphate,Sokoto Caliphate,48485
1891,spanish-empire,Spanish Empire,1231461
1891,zulu-empire,Zulu Empire,16800
1892,ashanti-empire,Ashanti Empire,30488
1892,austro-hungarian-empire,Austro-Hungarian Empire,407895
1892,belgian-colonial-empire,Belgian colonial empire,320185
1892,bornu-empire,Bornu Empire,130000
1892,british-empire,British Empire,32550445
1892,danish-empire,Danish Empire,723320
1892,dutch-empire,Dutch Empire,1792357
1892,german-colonial-empire,German colonial empire,932444
1892,italian-empire,Italian Empire,678214
1892,ottoman-empire,Ottoman Empire,652720
1892,oyo-empire,Oyo Empire,8667
1892,qajar-empire,Qajar Empire,818654
1892,qing-dynasty,Qing dynasty,2409836
1892,russian-empire,Russian Empire,22406897
1892,sokoto-caliphate,Sokoto Caliphate,44444
1892,spanish-empire,Spanish Empire,1077528
1892,zulu-empire,Zulu Empire,14000
1893,bornu-empire,Bornu Empire,0
1895,ashanti-empire,Ashanti Empire,21341
1895,austro-hungarian-empire,Austro-Hungarian Empire,456842
1895,belgian-colonial-empire,Belgian colonial empire,457407
1895,british-empire,British Empire,32866469
1895,danish-empire,Danish Empire,687747
1895,dutch-empire,Dutch Empire,1812420
1895,german-colonial-empire,German colonial empire,1282111
1895,italian-empire,Italian Empire,881679
1895,ottoman-empire,Ottoman Empire,587448
1895,oyo-empire,Oyo Empire,6667
1895,qajar-empire,Qajar Empire,744231
1895,qing-dynasty,Qing dynasty,2048361
1895,russian-empire,Russian Empire,22800000
1895,second-french-colonial-empire,Second French colonial empire,8500000
1895,sokoto-caliphate,Sokoto Caliphate,32323
1895,spanish-empire,Spanish Empire,615730
1895,zulu-empire,Zulu Empire,5600
1896,ashanti-empire,Ashanti Empire,18293
1896,austro-hungarian-empire,Austro-Hungarian Empire,473158
1896,belgian-colonial-empire,Belgian colonial empire,503148
1896,british-empire,British Empire,32971810
1896,danish-empire,Danish Empire,675889
1896,dutch-empire,Dutch Empire,1819108
1896,german-colonial-empire,German colonial empire,1398667
1896,italian-empire,Italian Empire,949500
1896,ottoman-empire,Ottoman Empire,565690
1896,oyo-empire,Oyo Empire,6000
1896,qajar-empire,Qajar Empire,719423
1896,qing-dynasty,Qing dynasty,1927869
1896,russian-empire,Russian Empire,21763636
1896,sokoto-caliphate,Sokoto Caliphate,28283
1896,spanish-empire,Spanish Empire,461798
1896,zulu-empire,Zulu Empire,2800
1897,zulu-empire,Zulu Empire,0
1899,spanish-empire,Spanish Empire,0
1900,ashanti-empire,Ashanti Empire,6098
1900,austro-hungarian-empire,Austro-Hungarian Empire,538421
1900,belgian-colonial-empire,Belgian colonial empire,686111
1900,british-empire,British Empire,33393175
1900,danish-empire,Danish Empire,628458
1900,dutch-empire,Dutch Empire,1845860
1900,german-colonial-empire,German colonial empire,1864889
1900,italian-empire,Italian Empire,1220786
1900,ottoman-empire,Ottoman Empire,478661
1900,oyo-empire,Oyo Empire,3333
1900,qajar-empire,Qajar Empire,620192
1900,qing-dynasty,Qing dynasty,1445902
1900,russian-empire,Russian Empire,17618182
1900,second-french-colonial-empire,Second French colonial empire,9500000
1900,sokoto-caliphate,Sokoto Caliphate,12121
1900,third-portuguese-empire,Third Portuguese Empire,2100000
1901,ashanti-empire,Ashanti Empire,3049
1901,austro-hungarian-empire,Austro-Hungarian Empire,554737
1901,belgian-colonial-empire,Belgian colonial empire,731852
1901,british-empire,British Empire,33498516
1901,danish-empire,Danish Empire,616601
1901,dutch-empire,Dutch Empire,1852548
1901,german-colonial-empire,German colonial empire,1981444
1901,italian-empire,Italian Empire,1288607
1901,ottoman-empire,Ottoman Empire,456904
1901,oyo-empire,Oyo Empire,2667
1901,qajar-empire,Qajar Empire,595385
1901,qing-dynasty,Qing dynasty,1325410
1901,russian-empire,Russian Empire,16581818
1901,sokoto-caliphate,Sokoto Caliphate,8081
1902,ashanti-empire,Ashanti Empire,0
1903,sokoto-caliphate,Sokoto Caliphate,0
1905,austro-hungarian-empire,Austro-Hungarian Empire,620000
1905,belgian-colonial-empire,Belgian colonial empire,914815
1905,british-empire,British Empire,33919881
1905,danish-empire,Danish Empire,569170
1905,dutch-empire,Dutch Empire,1879299
1905,german-colonial-empire,German colonial empire,2447667
1905,italian-empire,Italian Empire,1559893
1905,ottoman-empire,Ottoman Empire,369874
1905,oyo-empire,Oyo Empire,0
1905,qajar-empire,Qajar Empire,496154
1905,qing-dynasty,Qing dynasty,843443
1905,russian-empire,Russian Empire,12436364
1906,austro-hungarian-empire,Austro-Hungarian Empire,572308
1906,belgian-colonial-empire,Belgian colonial empire,960556
1906,british-empire,British Empire,34025223
1906,danish-empire,Danish Empire,557312
1906,dutch-empire,Dutch Empire,1885987
1906,german-colonial-empire,German colonial empire,2564222
1906,italian-empire,Italian Empire,1627714
1906,ottoman-empire,Ottoman Empire,348117
1906,qajar-empire,Qajar Empire,471346
1906,qing-dynasty,Qing dynasty,722951
1906,russian-empire,Russian Empire,11400000
191,eastern-han-dynasty,Eastern Han dynasty,1570833
191,indo-scythian-kingdom,Indo-Scythian Kingdom,1430000
191,kingdom-of-aksum,Kingdom of Aksum,985000
191,kingdom-of-armenia,Kingdom of Armenia,428313
191,northern-xiongnu,Northern Xiongnu,1053409
191,parthian-empire,Parthian Empire,414350
191,roman-empire,Roman Empire,3969359
191,satavahana-dynasty,Satavahana dynasty,207143
191,western-satraps,Western Satraps,350820
191,western-xiongnu,Western Xiongnu,2253125
191,xianbei-state,Xianbei state,4121495
191,xiongnu-empire,Xiongnu Empire,4113905
1910,second-french-colonial-empire,Second French colonial empire,10500000
1911,austro-hungarian-empire,Austro-Hungarian Empire,333846
1911,belgian-colonial-empire,Belgian colonial empire,1189259
1911,british-empire,British Empire,34551929
1911,danish-empire,Danish Empire,498024
1911,dutch-empire,Dutch Empire,1919427
1911,german-colonial-empire,German colonial empire,3147000
1911,italian-empire,Italian Empire,1966821
1911,ottoman-empire,Ottoman Empire,239331
1911,qajar-empire,Qajar Empire,347308
1911,qing-dynasty,Qing dynasty,120492
1911,russian-empire,Russian Empire,6218182
1912,qing-dynasty,Qing dynasty,0
1912,second-french-colonial-empire,Second French colonial empire,11000000
1916,austro-hungarian-empire,Austro-Hungarian Empire,95385
1916,belgian-colonial-empire,Belgian colonial empire,1417963
1916,british-empire,British Empire,35078635
1916,danish-empire,Danish Empire,438735
1916,dutch-empire,Dutch Empire,1952866
1916,german-colonial-empire,German colonial empire,1398667
1916,italian-empire,Italian Empire,2305929
1916,ottoman-empire,Ottoman Empire,130544
1916,qajar-empire,Qajar Empire,223269
1916,russian-empire,Russian Empire,1036364
1917,russian-empire,Russian Empire,0
1918,austro-hungarian-empire,Austro-Hungarian Empire,0
1920,belgian-colonial-empire,Belgian colonial empire,1600926
1920,british-empire,British Empire,35500000
1920,danish-empire,Danish Empire,391304
1920,dutch-empire,Dutch Empire,1979618
1920,german-colonial-empire,German colonial empire,0
1920,italian-empire,Italian Empire,2577214
1920,ottoman-empire,Ottoman Empire,43515
1920,qajar-empire,Qajar Empire,124038
1920,second-french-colonial-empire,Second French colonial empire,11500000
1920,third-portuguese-empire,Third Portuguese Empire,2100000
1921,belgian-colonial-empire,Belgian colonial empire,1646667
1921,british-empire,British Empire,35038961
1921,danish-empire,Danish Empire,379447
1921,dutch-empire,Dutch Empire,1986306
1921,italian-empire,Italian Empire,2645036
1921,ottoman-empire,Ottoman Empire,21757
1921,qajar-empire,Qajar Empire,99231
1922,ottoman-empire,Ottoman Empire,0
1925,qajar-empire,Qajar Empire,0
1926,belgian-colonial-empire,Belgian colonial empire,1875370
1926,british-empire,British Empire,32733766
1926,danish-empire,Danish Empire,320158
1926,dutch-empire,Dutch Empire,2019745
1926,italian-empire,Italian Empire,2984143
1930,second-french-colonial-empire,Second French colonial empire,11500000
1931,belgian-colonial-empire,Belgian colonial empire,2104074
1931,british-empire,British Empire,30428571
1931,danish-empire,Danish Empire,260870
1931,dutch-empire,Dutch Empire,2053185
1931,italian-empire,Italian Empire,3323250
1936,belgian-colonial-empire,Belgian colonial empire,2332778
1936,british-empire,British Empire,28123377
1936,danish-empire,Danish Empire,201581
1936,dutch-empire,Dutch Empire,2086624
1936,italian-empire,Italian Empire,3662357
1938,belgian-colonial-empire,Belgian colonial empire,2424259
1938,british-empire,British Empire,27201299
1938,danish-empire,Danish Empire,177866
1938,dutch-empire,Dutch Empire,2100000
1938,italian-empire,Italian Empire,3798000
1938,second-french-colonial-empire,Second French colonial empire,11500000
1939,belgian-colonial-empire,Belgian colonial empire,2470000
1939,british-empire,British Empire,26740260
1939,danish-empire,Danish Empire,166008
1939,dutch-empire,Dutch Empire,2043243
1939,italian-empire,Italian Empire,3625364
1940,third-portuguese-empire,Third Portuguese Empire,2100000
1941,belgian-colonial-empire,Belgian colonial empire,2255217
1941,british-empire,British Empire,25818182
1941,danish-empire,Danish Empire,142292
1941,dutch-empire,Dutch Empire,1929730
1941,italian-empire,Italian Empire,3280091
1945,second-french-colonial-empire,Second French colonial empire,12000000
1946,belgian-colonial-empire,Belgian colonial empire,1718261
1946,british-empire,British Empire,23512987
1946,danish-empire,Danish Empire,83004
1946,dutch-empire,Dutch Empire,1645946
1946,italian-empire,Italian Empire,2416909
1951,belgian-colonial-empire,Belgian colonial empire,1181304
1951,british-empire,British Empire,21207792
1951,danish-empire,Danish Empire,23715
1951,dutch-empire,Dutch Empire,1362162
1951,italian-empire,Italian Empire,1553727
1954,second-french-colonial-empire,Second French colonial empire,11000000
1956,belgian-colonial-empire,Belgian colonial empire,644348
1956,british-empire,British Empire,18902597
1956,dutch-empire,Dutch Empire,1078378
1956,italian-empire,Italian Empire,690545
196,eastern-han-dynasty,Eastern Han dynasty,1300000
196,indo-scythian-kingdom,Indo-Scythian Kingdom,1395789
196,kingdom-of-aksum,Kingdom of Aksum,993333
196,kingdom-of-armenia,Kingdom of Armenia,419277
196,northern-xiongnu,Northern Xiongnu,1036364
196,parthian-empire,Parthian Empire,351570
196,roman-empire,Roman Empire,3899721
196,satavahana-dynasty,Satavahana dynasty,171429
196,western-satraps,Western Satraps,342623
196,western-xiongnu,Western Xiongnu,2216667
196,xianbei-state,Xianbei state,4331776
196,xiongnu-empire,Xiongnu Empire,4047337
1960,italian-empire,Italian Empire,0
1960,second-french-colonial-empire,Second French colonial empire,3000000
1961,belgian-colonial-empire,Belgian colonial empire,107391
1961,british-empire,British Empire,16597403
1961,dutch-empire,Dutch Empire,794595
1961,third-portuguese-empire,Third Portuguese Empire,2000000
1962,second-french-colonial-empire,Second French colonial empire,200000
1966,british-empire,British Empire,14292208
1966,dutch-empire,Dutch Empire,510811
1971,british-empire,British Empire,11987013
1971,dutch-empire,Dutch Empire,227027
1974,third-portuguese-empire,Third Portuguese Empire,30000
1975,dutch-empire,Dutch Empire,0
20,indo-scythian-kingdom,Indo-Scythian Kingdom,2600000
20,kingdom-of-aksum,Kingdom of Aksum,700000
20,kingdom-of-armenia,Kingdom of Armenia,737349
20,northern-xiongnu,Northern Xiongnu,1333333
20,parthian-empire,Parthian Empire,2561435
20,roman-empire,Roman Empire,1631944
20,satavahana-dynasty,Satavahana dynasty,328947
20,western-xiongnu,Western Xiongnu,3500000
20,xin-dynasty,Xin dynasty,1084615
20,xiongnu-empire,Xiongnu Empire,6390533
200,eastern-han-dynasty,Eastern Han dynasty,1083333
200,indo-scythian-kingdom,Indo-Scythian Kingdom,1368421
200,kingdom-of-aksum,Kingdom of Aksum,1000000
200,kingdom-of-armenia,Kingdom of Armenia,412048
200,northern-xiongnu,Northern Xiongnu,1022727
200,parthian-empire,Parthian Empire,301345
200,roman-empire,Roman Empire,3844011
200,satavahana-dynasty,Satavahana dynasty,142857
200,western-satraps,Western Satraps,336066
200,western-xiongnu,Western Xiongnu,2187500
200,xianbei-state,Xianbei state,4500000
200,xiongnu-empire,Xiongnu Empire,3994083
201,eastern-han-dynasty,Eastern Han dynasty,1029167
201,indo-scythian-kingdom,Indo-Scythian Kingdom,1361579
201,kingdom-of-aksum,Kingdom of Aksum,1001667
201,kingdom-of-armenia,Kingdom of Armenia,410241
201,northern-xiongnu,Northern Xiongnu,1019318
201,parthian-empire,Parthian Empire,288789
201,roman-empire,Roman Empire,3830084
201,satavahana-dynasty,Satavahana dynasty,135714
201,western-satraps,Western Satraps,334426
201,western-xiongnu,Western Xiongnu,2180208
201,xianbei-state,Xianbei state,4375000
201,xiongnu-empire,Xiongnu Empire,3980769
206,eastern-han-dynasty,Eastern Han dynasty,758333
206,indo-scythian-kingdom,Indo-Scythian Kingdom,1327368
206,kingdom-of-aksum,Kingdom of Aksum,1010000
206,kingdom-of-armenia,Kingdom of Armenia,401205
206,northern-xiongnu,Northern Xiongnu,1002273
206,parthian-empire,Parthian Empire,226009
206,roman-empire,Roman Empire,3760446
206,satavahana-dynasty,Satavahana dynasty,100000
206,western-satraps,Western Satraps,326230
206,western-xiongnu,Western Xiongnu,2143750
206,xianbei-state,Xianbei state,3750000
206,xiongnu-empire,Xiongnu Empire,3914201
21,indo-scythian-kingdom,Indo-Scythian Kingdom,2593158
21,kingdom-of-aksum,Kingdom of Aksum,701667
21,kingdom-of-armenia,Kingdom of Armenia,735542
21,northern-xiongnu,Northern Xiongnu,1337500
21,parthian-empire,Parthian Empire,2548879
21,roman-empire,Roman Empire,1666667
21,satavahana-dynasty,Satavahana dynasty,330263
21,western-xiongnu,Western Xiongnu,3492708
21,xin-dynasty,Xin dynasty,723077
21,xiongnu-empire,Xiongnu Empire,6377219
211,eastern-han-dynasty,Eastern Han dynasty,487500
211,indo-scythian-kingdom,Indo-Scythian Kingdom,1293158
211,kingdom-of-aksum,Kingdom of Aksum,1018333
211,kingdom-of-armenia,Kingdom of Armenia,392169
211,northern-xiongnu,Northern Xiongnu,985227
211,parthian-empire,Parthian Empire,163229
211,roman-empire,Roman Empire,3690808
211,satavahana-dynasty,Satavahana dynasty,64286
211,western-satraps,Western Satraps,318033
211,western-xiongnu,Western Xiongnu,2107292
211,xianbei-state,Xianbei state,3125000
211,xiongnu-empire,Xiongnu Empire,3847633
216,eastern-han-dynasty,Eastern Han dynasty,216667
216,indo-scythian-kingdom,Indo-Scythian Kingdom,1258947
216,kingdom-of-aksum,Kingdom of Aksum,1026667
216,kingdom-of-armenia,Kingdom of Armenia,383133
216,northern-xiongnu,Northern Xiongnu,968182
216,parthian-empire,Parthian Empire,100448
216,roman-empire,Roman Empire,3621170
216,satavahana-dynasty,Satavahana dynasty,28571
216,western-satraps,Western Satraps,309836
216,western-xiongnu,Western Xiongnu,2070833
216,xianbei-state,Xianbei state,2500000
216,xiongnu-empire,Xiongnu Empire,3781065
220,eastern-han-dynasty,Eastern Han dynasty,0
220,satavahana-dynasty,Satavahana dynasty,0
221,cao-wei,Cao Wei,46512
221,indo-scythian-kingdom,Indo-Scythian Kingdom,1224737
221,kingdom-of-aksum,Kingdom of Aksum,1035000
221,kingdom-of-armenia,Kingdom of Armenia,374096
221,northern-xiongnu,Northern Xiongnu,951136
221,parthian-empire,Parthian Empire,37668
221,roman-empire,Roman Empire,3551532
221,shu-han,Shu Han,1000000
221,western-satraps,Western Satraps,301639
221,western-xiongnu,Western Xiongnu,2034375
221,xianbei-state,Xianbei state,1875000
221,xiongnu-empire,Xiongnu Empire,3714497
224,parthian-empire,Parthian Empire,0
226,cao-wei,Cao Wei,279070
226,indo-scythian-kingdom,Indo-Scythian Kingdom,1190526
226,kingdom-of-aksum,Kingdom of Aksum,1043333
226,kingdom-of-armenia,Kingdom of Armenia,365060
226,northern-xiongnu,Northern Xiongnu,934091
226,roman-empire,Roman Empire,3481894
226,sasanian-empire,Sasanian Empire,21472
226,shu-han,Shu Han,880952
226,western-satraps,Western Satraps,293443
226,western-xiongnu,Western Xiongnu,1997917
226,xianbei-state,Xianbei state,1250000
226,xiongnu-empire,Xiongnu Empire,3647929
23,xin-dynasty,Xin dynasty,0
231,cao-wei,Cao Wei,511628
231,eastern-wu,Eastern Wu,1245763
231,indo-scythian-kingdom,Indo-Scythian Kingdom,1156316
